Unnamed: 0,target,text
2997,0,b4 thursday
445,0,sorri batteri die come get gram place
5159,0,bluray player
1253,0,mum say wan go go shun bian watch da glass exhibit
5435,0,wif buy tix lar
4068,0,hope youåõr much fun without see u tomorrow love jess x
4793,0,sorri uncl keep touch
1985,0,length e e top shorter n got fring thk go liao lazi dun wan 2 distract u also
1980,0,sorri call later
4099,0,home lei
1416,0,hour hair cut
4236,0,life style garment account pleas
3813,0,dunno wat get 4
1269,0,tee hee lectur cheeri bye bye
4792,0,u ask next sat make ok lor
1009,0,dear hero leav qatar tonit apt keep touch lt email gt kerala
2095,0,probabl want pick
4460,0,thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha
3828,0,sure see come bit
5069,1,5p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
1072,1,dear u invit xchat final attempt contact u txt chat 86688
3252,0,k k good go
1007,0,quit know still ca get hold anyon cud pick bout see pub
712,1,08714712388 cost 10p
4588,0,finish work yet someth
2484,0,promis get soon text morn let know made ok
3709,0,town import
2208,1,urgent 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
886,0,like talk pa abl dont know
4587,0,want wish happi new year want talk legal advic gari split person make trip ptbo hope everyth good babe love ya
195,0,gud mrng dear hav nice day
4102,1,u secret admir look 2 make contact r reveal think ur 09058094599
1137,0,lol busi
376,0,could seen recognis face
2000,0,b go 2 sch mon si need 2 take smth
3190,1,ur award citi break could win summer shop spree everi wk txt store
4187,0,mm umma ask vava also come tell play later togeth
3408,0,what come hill monster hope great day thing r go fine busi though
3950,0,hi dude hw r u da reali mise u today
1661,0,come home class right need work shower
2940,0,supervisor find 4 one lor thk student havent ask yet tell u aft ask
1266,0,sorri didntgiv ya bellearli hunni
1930,0,carri disturb
1791,0,u havenåõt lost ill alway b didnåõt intend 2 hurt u never knew u felt thatåõ itried2tel careabout u
4176,0,ok lor go tog lor
4667,0,im reali soz imat mum 2nite 2moro
972,0,yup thk e shop close lor
5249,0,k leav soon littl 9
4258,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish
161,0,new car hous parent new job hand
2127,0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija
4814,0,ìï home work meh
4372,0,fine absolutli fine
5339,0,like would jerk
4406,0,awesom plan get time like lt gt text detail wee bit
2084,0,wish great semest
973,0,account number
2030,0,ugh ca u apolog admit u wrong ask take u back
1898,0,wat would u like 4 ur birthday
2951,0,tell who pl
3395,1,urgent mobil number award bonu caller prize call 09058095201 land line valid 12hr
3997,1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705 del thur
4882,0,new theori argument win situat lose person dont argu ur friend kick amp say alway correct
733,0,even u dont get troubl convinc tel twice tel neglect msg dont c read dont repli
2094,1,privat 2004 account statement 07742676969 show 786 unredeem bonu point claim call 08719180248 identifi code 45239 expir
1677,0,lol u come idea
2144,1,freemsg hey buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt
516,1,boltblu tone 150p repli poli mono eg poly3 cha cha slide yeah slow jamz toxic come stop 4 tone txt
1512,0,hey sweet wonder moment might come want send file someon wo go yahoo connect suck rememb set page go download format disc could tell know way download big file download stuff directli internet help would great prey teas kiss
2609,0,awesom text restock
3346,0,problem babi good time talk call left messag
2082,0,done oredi
786,0,time fix spell sometim get complet diff word go figur
2605,0,wen u finish fanci meetin wiv u tonit need break dabook 4 hr last today wrk
1452,0,good need drug
1314,0,got got 2 colour lor one colour quit light n e darker lor actual done style hair
2787,0,forgot take 3 year shower sorri phone dead yet
5221,0,jane babe goin 2 wrk feel ill lst nite fone alreadi cover 4 chuck
2931,0,2 student solv cat question lt gt lt gt lt gt tell answer u r brilliant got answr
1124,0,aiyar sorri lor forgot 2 tell u
5089,0,type stuff sing
2544,0,sister belong 2 famili hope tomorrow pray 4 fate 4 shoranur train incid let hold hand togeth amp fuell love amp concern prior 2 grief amp pain pl join di chain amp pass stop violenc women
3520,0,hey go quit soon xuhui work till end month
2992,0,list buyer
3987,0,hello sort town alreadi dont rush home eat nacho let know eta
4182,0,sorri call later meet
5336,0,sound better even im costum im sure time finish tomorrow txt end
3098,0,ok din get ur msg
2412,1,know u u know send chat 86688 let find rcvd ldn 18 year
139,0,got c lazi type forgot lect saw pouch like v nice
4891,0,miser tell u side effect birth control massiv gut wrench cramp first 2 month sleep last night
5512,0,make dinner
3291,0,dear good morn feel dear
532,0,gudnit tc practic go
63,0,sorri roommat took forev ok come
1851,0,dunno da next show aft 6 toa payoh got 650
3104,0,remind hr
959,0,
1275,0,wot u 2 u weirdo
2091,0,get cash togeth text jason
3649,0,hope get away 7 langport still town tonight
1404,0,actual get readi leav hous
9,1,mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030
2042,0,wake 4 afternoon sup
1948,0,cant pick phone right pl send messag
2552,0,oh fine tonight
2723,0,tund wish great day abiola
332,1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
3770,0,hi wlcome back wonder got eaten lion someth noth much
2394,0,run away frm u walk slowli amp kill u care enough stop
4189,0,sorri call later
1220,1,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 16 repli hl 4info
4693,0,pl give food prefer pap slowli load sugar take hour give water slowli
3559,0,lol know hey someon great inperson flea forum love
1932,0,ju finish avatar nigro
631,0,thank u
4306,0,guess useless call u 4 someth import
5037,0,thank talk saturday dear cherish brother role model
5292,1,urgent pleas call 09061213237 landlin cash luxuri 4 canari island holiday await collect cs sae po box m227xi 150ppm
2680,0,solv case man found murder lt decim gt lt gt afternoon 1 wife call polic 2 polic question everyon 3 wife sir sleep murder took place cook pick veget went 2 post offic went 2 play went 2 marriag polic arrest murder immedi repli reason u r brilliant
2683,0,okay chase dream good next
234,1,text meet someon sexi today u find date even flirt join 4 10p repli name age eg sam 25 18 recd thirtyeight penc
4327,1,congrat 2 mobil 3g videophon r call 09061744553 videochat wid ur mate play java game dload polyh music nolin rentl bx420 ip4 5we 150pm
5510,0,went project centr
2822,0,u ask darren go n pick u lor oso sian tmr haf 2 meet lect
4762,0,prepar pleasur
5291,0,xy tri smth u eat alreadi havent
3931,0,so amount get pl
405,0,haha get use drive usf man know lot stoner
3170,0,still otsid le u come 2morrow maga
2335,0,weird know one point
2087,0,babe
2350,0,place man
3477,0,ask around lot term mid
4987,0,channel
3513,0,alway chat fact need money rais
2717,0,oki thanx
526,1,today offer claim ur worth discount voucher text ye 85023 savamob member offer mobil cs sub 16 unsub repli x
2516,0,offic da
4950,0,hi babi im sat bloodi bu mo wont home wan na somethin later call later ortxt back jess xx
3710,0,sorri pa dont knw ru pa
2529,0,come sec somebodi want see
1288,0,happi new year u
1825,0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
5176,0,compani terrif food realli nice
720,0,oh send address
3322,0,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid cake n wife
856,0,go take babe
557,0,know friend alreadi told
2991,0,see k
4880,0,pick
2540,0,said gon na snow start around 8 9 pm tonit predict inch accumul
4130,0,ur luck love someon ur fortun love one love
1434,0,ask sen come chennai search job
3854,1,free msg singl find partner area 1000 real peopl wait chat send chat 62220cncl send stopc per msg
4683,0,life mean lot love life love peopl life world call friend call world ge
4239,0,lay man let know miss thought great day send bimbo ugo number ill appreci safe
3095,0,walk mom right stagwood pass right winterston left victor hill address lt gt
1684,0,want bold 2 bb torch
3210,0,oh yeah hav great time postcard 1 look girl im gone u know 1im talkin bout xx
1020,0,good afternoon gloriou anniversari day sweet j hope find happi content prey think send teas kiss across sea coax imag fond souveni
4669,0,didnt get ur full msg sometext miss send
511,0,prabha soryda reali frm heart sori
5437,0,slow use biola fne
3421,1,freemsg unlimit free call activ smartcal txt call unlimit call help 08448714184 stop txt stop landlineonli
1886,1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
3492,0,cool text head
1798,0,one week leav put know time
1148,0,drive rain get caught e mrt station lor
2107,0,hmmm imagin come home rub feet make dinner help get readi date sure readi kind life
1562,0,dude saw park car sunroof pop sux
2962,0,dont know jabo abi
5556,0,ye u text pshew miss much
2966,0,neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt
1743,0,love wine dine ladi
606,1,xclusiv clubsaisai 2morow soire special zouk nichol rose 2 ladi info
4058,1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp
637,0,login dat time dad fetch home
1331,0,good morn plz call sir
4467,0,much better thank lol
1648,0,u laugh realli loud u talk spontan u dont care other feel u probabl dear amp best friend goodeven dear
1181,0,flippin shit yet
4148,0,found way get anoth app phone eh go net cafe take job geeee need babe crave see
4039,0,home n readi
1769,0,ha us e thing got tv 2 watch u thk 2 go tonight u alreadi haf smth mind
1755,0,realli good dhanush rock
4744,1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
1345,0,que pase un buen tiempo someth like
510,0,8 latest g still scroung ammo want give new ak tri
1676,0,yeah fine get ok
2061,0,hey want crave miss need love ahmad saeed al hallaq
5389,0,ok what ur today plan
456,0,look ami ure beauti intellig woman like u lot know u donåõt like like donåõt worri
1808,0,aiyo bit pai seh noe scare dun rem die hee becom better lookin oredi leh
5350,0,one interest may busi plan
756,0,cant think anyon spare room top head
2869,1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
5269,1,prize go anoth custom c polo ltd suit 373 london w1j 6hl pleas call back busi
1065,0,mum went 2 dentist
1265,0,im inperialmus listening2th weirdest track ever byåóleafcutt like insect molest someon plumb remix evil men acid
3134,0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
1819,0,dunno dat wat told ok lor
691,0,sorri troubl u buy 4d dad 1405 1680 2 big 1 small sat n sun thanx
4685,0,pl dont play other life
4404,0,dun need use dial juz open da browser n surf
4697,0,da what plan
501,0,come
2168,0,thx well month
3195,0,av new number wil u use one ta
1038,0,edison rightli said fool ask question wise man know us speechless viva gm
1021,1,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 18
2741,1,know u u know send chat 86688 let find rcvd ldn 18 year
357,1,ur current 500 pound maxim ur send cash 86688 cc 08708800282
3005,0,also hi wesley
2652,0,need drug anymor
1508,0,sound like someth someon test would sayi
210,0,bruv hope great break reward semest
4737,0,bought test yesterday someth let know exact day u get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell
2081,0,aight wat happen side
3839,0,hey mate how u honey u ave good holiday gimmi de goss x
736,0,thank look realli appreci
3192,0,lick everi drop readi use mouth well
3846,1,fantasi footbal back tv go sky gamestar sky activ play dream team score start saturday regist sky opt 88088
5039,1,natali invit friend repli see stop send stop frnd 62468
4279,1,winner valu network custom select receivea prize reward claim call claim code kl341 valid 12 hour
4104,0,ju finish lunch way home lor tot u dun wan 2 stay sch today
